EmisCode;PROVINCE;Institution name;District;Alternative Institution name;Legal Status;Practical Status of the institution;Closure data;Sector;Institution Type;Institution Phase;LandOwnership;Ex-education Department;Circuit;Registration date;Street name and sumber;City/Town;Postal Code;SA POST OFFICE VILLAGE;P O BOX;Private bag;Post office;Postal Code;TelCode1;Telephone1;TelCode2;Telephone2;EMail;EmailAlt;LONGITUDE;LATITUDE;GIS SOURCE;GIS last updated date;District municipality;Local municipality;Urban or rural;PersalPayPoint;PersalComponent;ExamCentreNumber;ExamCentre;Manager title;Managers initials;Manager surname;Institution closure date;Institution closure reason;Demarcation form;Demarcation to;Previous EMIS number;Updated EMIS number;Functions;Quintile;No-fee school status;SNE specialisation;Specialisation
300102117;NC;THUSEGO INTERMERDIATE SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;;;KURUMAN;KURUMAN;8460;PO BOX 546;PO BOX;TSINENG;MOTHIBISTAD;8474;082;5228784;076;6212950;thusegois@ncdoe.school.za;thusegois@gmail.com;-27.09526;23.08841;;;;;;007/961272;007/96;102117;THUSEGO INTERMEDIATE SCHOOL;;;;;;;;;;;;;;
300045203;NC;DIE KUIL INTERMEDIÊRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;S5;;KUILSVILLE;DANIëLSKUIL;8405;PO BOX 54;PO BOX;KUILSVILLE;DANIELSKUIL;8405;053;0502233;082;8497648;diekuil@gmail.com;dwferris2@gmail.com;-29.19788;23.53729;;;;;;381020;970000;;;;;;;;;;;;;;;;
300012302;NC;DL JANSEN PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F4;;Hebronpark;Windsorton;8510;PO BOX 9;PO BOX;Hebronpark;Windsorton;8510;076;8635196;076;8635196;dljansenps@ncdoe.school.za;dljansen@live.com;-28.32613;24.69057;;;;;;225310;225310;2012302;DL JANSEN PRIMARY SCHOOL;;;;;;;;;;;;;;
300034304;NC;HOËRSKOOL BOESMANLAND;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;;;POFADDER;POFADDER;8890;SPRINGBOK STREET 241;SPRINGBOK STREET;POFADDER;POFADDER;8890;054;9330036;082;7196665;hskoolboesmanland@gmail.com;boesmanlandh@ncdoe.school.za;-29.132931;19.394127;;;;;;302040;971011;2034304;Hoerskool Boesmanland;;;;;;;;;;;;;;
300043306;NC;SC KEARNS SECONDARY SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;S4;;LOUISVALE- ROAD;UPINGTON;8801;PRIVATE BAG X6037;PRIVATE BAG X;LOUISVALE;UPINGTON;8800;054;3250807;064;8031128;;sckearns28@gmail.com;-28.48165;21.27612;;;;;;373400;507932;2043306;S.C. Kearns High School;;;;;;;;;;;;;;
300051303;NC;KURUMAN MONTESSORI TREE COLLEGE;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Independent;Ordinary School;Primary;Private;;K3;;Mothibistad;Kuruman;8474;T M TLHABANE ROAD 8;T M TLHABANE ROAD;;Kuruman ;8460;082;2310296;082;2310296;;rethabile.montessoritree@gmail.com;0;0;;;;;;;;;;;;;;;;;;;;;;;
300032401;NC;HOËRSKOOL NAMAKWALAND;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;N1;;Springbok;SPRINGBOK;8240;PO BOX 161;PO BOX;Springbok;SPRINGBOK;8240;027;7121117;078;4415642;bokkieshsn101@gmail.com;admin@hsnamakwaland.co.za;-29.663278;17.888986;;;;;;5310266;970947;2032401;HS Namakwaland;;;;;;;;;;;;;;
300011404;NC;BONGANI  SECONDARY SCHOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;P5;;BONGANI;DOUGLAS;8730;PO BOX 249;PO BOX;BONGANI;DOUGLAS;8730;053;2985000;072;3105478;bonganihssecretary@gmail.com;keorekile@gmail.com;-29.07056;23.77591;;;;;;3970254;397025;2011404;BONGANI;;;;;;;;;;;;;;
300031210;NC;ROOIWAL (VGK) PRIMÊRE SKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Church;;;;ROOIWAL;ROOIWAL;8246;PO BOX 719;PO BOX;Steinkopf;Steinkopf;8244;071;6337286;071;6337286;rooiwall@ncdoe.school.za;farmermv@gmail.com;-28.703172;17,586054;;;;;;346888;970999;;;;;;;;;;;;;;;;
300045401;NC;HOËRSKOOL KALAHARI;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Private;;K4;;KURUMAN;KURUMAN;8460;PO BOX 405;PO BOX;KURUMAN;KURUMAN;8460;053;7122049;083;4481510;admin@hskalahari.co.za;johan.vandenheever@hskalahari.co.za;-27.425096;23.437787;;;;;;361590;140393;2045401;Kalahari High School;;;;;;;;;;;;;;
300101486;NC;NAMETSEGANG SECONDARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt Education;;K3;;CASSEL;KURUMAN;8587;PO BOX 458;PO BOX;KURUMAN;KURUMAN;8460;083;4970187;083;4970187;;keaobaka.@bagmail.com;-26.971697;23.971891;;;;;;007/961399;007/96;2101486;Nametsegang High School;;;;;;;;;;;;;;
300015203;NC;BOITSHOKO PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;;;Galeshewe;Kimberley;8345;PO BOX 8011;PO BOX;Galeshewe;Kimberley;8345;067;3183440;082;6188711;boitshokops@ncdoe.school.za;selloanemorwe13@gmail.com;-28.7186;24.74326;;;;;;74403;970378;300015203;BOITSHOKO PRIMARY SCHOOL;;;;;;;;;;;;;;
300021308;NC;VOLKSKOOL ORANIA;PIXLEY-KA-SEME;;Formally Opened;Operational;;Independent;Ordinary School;Combined;Private Company;;;;;Orania;8752;PO BOX 135;PO BOX;Orania;Orania;8752;053;2070161;053;2070161;ontvangs@volkskoolorania.co.za;admin1@volkskoolorania.co.za;-29,812992;24,413803;;;;;;;0;;;;;;;;;;;;;;;;
300051201;NC;HARMONY ENGLISH MEDIUM SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Independent;Ordinary School;Primary;Private;;K1;;METSIMANTSI;METSIMANTSI;8460;LAXEY ROAD 10014;LAXEY ROAD;METSIMANTSI;METSIMANTSI;8460;072;7795611;072;7795611;;motseoacatherine85@gmail.com;;;;;;;;;123456;51201;;;;;;;;;;;;;;;
300022305;NC;HOËRSKOOL STEYNVILLE;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;P2;;Steynville;Hopetown;8750;PO BOX 89;PO BOX;Steynville;Hopetown;8750;010;6016240;084;4631892;jscheep975@gmail.com;hssteynville@gmail.com;-29.61567;24.10411;;;;;;400683;400638;2022305;STEYNVILLE HIGH SCHOOL;;;;;;;;;;;;;;
300022309;NC;VAN WYKSVLEI INTERMEDIÊRE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;P4;;Po Box 51;Van Wyksvlei;8922;PO BOX 51;PO BOX;PO Box 51;Van Wyksvlei;8922;053;0502274;078;7329627;vwischool2@gmail.com;lukashoorn1@gmail.com;-30.3464;21.8209;;;;;;410580;502380;P2022309;Van Wyksvlei Intermediate School;;;;;;;;;;;;;;
300023217;NC;VLUGFONTEIN INTERMEDIÊRE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Farm;;P3;;VLUGFONTEIN;COLESBERG;9795;PO BOX 344;PO BOX;VLUGFONTEIN;COLESBERG;9795;051;7951600;074;2079092;vlugfonteinschool01@gmail.com;mosesbreyton@gmail.com;-31.02915;25.14719;;;;;;3436054;583159;300023217;VLUGFONTEIN INTERMEDIERE SKOOL;;;;;;;;;;;;;;
300100055;NC;BAITIREDI TECH  & COMMERCIAL HIGH SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;K 6;;MOTHIBISTAD;MOTHIBISTAD;8474;PRIVATE BAG X108;;MOTHIBISTAD;KURUMAN;8474;072;0899201;064;7349511;;baitireditechcomm@gmail.com;-27.39968;23.47907;;;;;;961306;961306;2100055;BAITIREDI TECH & COMM HIGH SCHOOL;;;;;;;;;;;;;;Technical
300023280;NC;IKHWEZI LOKUSA PRIMARY SCHOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;P3;;NOUPOORT;NOUPOORT;5950;PO BOX 120;PO BOX;NOUPOORT;NOUPOORT;5950;049;9401011;065;7050988;ikhwezilokusaps@gmail.com;;-31.190432;24.954897;;;;;;410120;410120;300023280;IKHWEZI LOKUSA;;;;;;;;;;;;;;
300023301;NC;EUREKA INTERMEDIÊRE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;P3;;Eurekaville;Noupoort;5950;PO BOX 19;PO BOX;Eurekaville;Noupoort;5950;049;8431929;078;0215376;eureka.prim@gmail.com;;-31.19205;24.94423;;;;;;440655;440655;300023301;EUREKA INTERMEDIERE SKOOL;;;;;;;;;;;;;;
300053202;NC;CURRO KATHU;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Independent;Ordinary School;Combined;Private;;K3;;KATHU;KATHU;8446;01 UMGENI WEG 01;01 UMGENI WEG;KATHU;KATHU;8446;087;2854755;087;2854755;antoinette.v1@curro.co.za;nelda.k01@curro.co.za;-27 706 417;23059611;;;;;;;;9634;Curro Kathu School Hall - Centre No 9634;;;;;;;;;;;;;;
300023210;NC;HANOVER PRIMARY SCHOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;P3;;KWEZI LOCATION;HANOVER;7005;PO BOX 75;PO BOX;HANOVER;HANOVER;7005;053;6430451;074;9076521;hanprimary23210@gmail.com;hanprimary23210@gmail.com;-31.066017;24.452867;;;;;;410130;410130;;;;;;;;;;;;;;;;
300023215;NC;S.S. MADIKANE PRIMARY SCHOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;P3;;KUYASA;COLESBERG;9795;PO BOX 76;PO BOX;KUYASA;COLESBERG;9795;051;0116372;083;3665268;ssmadikaneps@gmail.com;ssmadikaneps@ncdoe.school.za;-30.71892;25.11433;;;;;;003/410100;970795;2028813;IKHWEZI LOMSO PUBLIC CENTRE;;;;;;;;;;;;;;
300023303;NC;NOUPOORT GEKOMBINEERDE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Combined;Govt;;P3;;Noupoort;Noupoort;5950;SCHOOL 8;SCHOOL;Noupoort;Noupoort;5950;049;8431036;049;8431036;skoolhoof.ngs@gmail.com;skoolhoof.ngs@gmail.com;-31.17554;24.9528;;;;;;410430;410430;300023303;Noupoort Gekombineerde Skool;;;;;;;;;;;;;;
300024206;NC;HUTCHINSON PRIMÊRE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Primary;Farm;;P4;;Victoria Wes;Hutchinson;7080;PO BOX 212;PO BOX;Victoria West;Victoria West;7070;078;2181134;078;2181134;;bomelambu@gmail.com;-31.499315;23.184924;;;;;;440663;504769;;;;;;;;;;;;;;;;
300024203;NC;DELTA PRIMARY SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;UBUNTU;;VOSBURG;VOSBURG;8780;PO BOX 3;PO BOX;VOSBURG;VOSBURG;8780;053;6750064;073;6260409;deltaprimarry64@gmail.com;xolngx13@gmail.com;-30.56927;22.87705;;;;;;440612;440612;0;DELTA PUBLIC CENTRE;;;;;;;;;;;;;;
300024207;NC;JJ BOOYSEN PRIMÊRE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;P4;;;Loxton;6985;PRIVATE BAG X42;PRIVATE BAG X;MARKSTREET;Loxton;6985;053;3813007;071;5027944;jjbooysenprimer@gmail.com;gclottering@gmail.com;-31.47483;22.34809;;;;;;440620;440620;;;;;;;;;;;;;;;;
300022307;NC;STRYDENBURG GEKOMBINEERDE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Combined;Govt;;P2;;Strydenburg;Strydenburg;8765;PO BOX 47;PO BOX;Strydenburg;Strydenburg;8765;053;0505663;072;8832231;strydenburg.school@gmail.com;strydenburg.school@gmail.com;-29.9442;23.6684;;;;;;400661;970771;3002022307;Strydenburg Combined School;;;;;;;;;;;;;;
300023302;NC;COLESBERG GEKOMBINEERDE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Combined;Govt;;P3;;Colesberg;Colesberg;9795;PRIVATE BAG X15;PRIVATE BAG X;Colesberg;Colesberg;9795;051;7530724;051;7530724;hscolesberg@xsinet.co.za;hoofcolesberg@xsinet.co.za;-30.7277;25.091;;;;;;410410;410410;2023302;Departement van Onderwys:  Noord-Kaap;;;;;;;;;;;;;;
300023306;NC;UMTHOMBO WOLWAZI INTERMEDIATE FARM SCHOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Private;;P3;;;Colesberg;9795;PO BOX 151;PO BOX;Grootfontein Farm;Colesberg;9795;051;7531402;082;8418162;umthombo.hantam@gmail.com;;-30.97249;25.35175;;;;;;410210;3112;2023306;Umthombo Wolwazi Intermediate School;;;;;;;;;;;;;;
300024204;NC;DOMBIETERSFONTEIN PRIMERE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Primary;Private;;;;POSBUS  11;VICTORIA-WES;7070;DOMBIETERSFONTEIN PS 0;DOMBIETERSFONTEIN PS;POSBUS  11;VICTORIA-WES;7070;060;8182248;060;8182248;dombietersfonteinps@gmail.com;;-31.09348;23.33091;;;;;;447293;447293;300024204;DOMBIETERSFONTEIN;;;;;;;;;;;;;;
300023402;NC;PHAKAMISANI HIGH SCHOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;P3;;Hanover;Hanover;7005;RAWSTORNE STREET 9;RAWSTORNE STREET;Hanover;Hanover;7005;053;6430008;083;3492371;phakamisanihoerskool@gmail.com;phakamisanihoerskool@gmail.com;-31.069028;24,439289;;;;;;410220;970810;2023402;Phakamisani High School;;;;;;;;;;;;;;
300023304;NC;LOWRYVILLE INTERMEDIÊRE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;P3;;LOWRYVILLE;COLESBERG;9795;PO BOX 201;PO BOX;LOWRYVILLE;COLESBERG;9795;051;7530647;051;7530647;Lowryvilleskool@gmail.com;lowryvilleskool@gmail.com;-30.70676;25.10034;;;;;;000/430579;503640;300023304;LOWRYVILLE INTERMEDIATE SCHOOL;;;;;;;;;;;;;;
300023401;NC;ENOCH MTHETHO SENIOR SECONDARY SCHOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;P3;;KWAZAMUXOLO;NOUPOORT;5950;ENOCH MTHETHO HIGH SCHOOL 30;ENOCH MTHETHO HIGH SCHOOL;KWAZAMUXOLO;NOUPOORT;5950;049;4920031;063;0439478;enochmthetho3@gmail.com;michaelkei53@gmail.com;-31.19605;24.95477;;;;;;410600;223401;300023401;ENOCH MTHETHO SENIOR SECONDARY;;;;;;;;;;;;;;
300024221;NC;VAN DER WALTSPOORT PRIMÊRE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Primary;Farm;;P4;;VAN DER WALTSPOORT;VICTORIA WEST;7070;PO BOX 72;PO BOX;VAN DER WALTSPOORT;VICTORIA WEST;7070;082;6760758;082;6760758;classenb2@gmail.com;classenb2@gmail.com;-31.734937;22,75364;;;;;;447269;504727;;;;;;;;;;;;;;;;
300023403;NC;UMSO HIGH SCHOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;P3;;Kuyasa;Colesberg;9795;P.O. BOX 283;;Kuyasa;Colesberg;9795;051;7530658;078;7616272;;umsohighschool@gmail.com;-30.72528;25.11784;;;;;;410050;300;2023403;Umso High School;;;;;;;;;;;;;;
300024304;NC;VICTORA-WES GEKOMBINEERDE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Combined;Govt Education;;;;;VICTORIA-WES;7070;PO BOX 102;PO BOX;;VICTORIA-WES;7070;053;6210142;073;7337119;vicwesakademie@gmail.com;vicwesakademie@gmail.com;-31.40479;23.11654;;;;;;410520;410520;2024304;Victoria Wes Gekombineerde Skool;;;;;;;;;;;;;;
300024305;NC;IKHAYA PRIMARY SCHOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;P3;;SABELO LOCATION;RICHMOND N/C;7090;PO BOX 25;PO BOX;SABELO LOCATION;RICHMOND N/C;7090;053;0501862;079;1503053;ikhayasp@gmail.com;ikhayaps@ncdoe.school.za;-31.422540;23.958422;;;;;;41008;970845;300024305;IKHAYA SENIOR PRIMARY SCHOOL;;;;;;;;;;;;;;
300022306;NC;SONSKYN INTERMEDIATE SCHOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt Education;;P2;;;MARYDALE;8910;PO BOX 50;PO BOX;;MARYDALE;8910;084;7252382;083;3931956;issonskyn@gmail.com;rwjtitus@gmail.com;-29.40827;22.11222;;;;;;410340;300022;;;;;;;;;;;;;;;;
300024215;NC;PAMPOENPOORT PRIMÊRE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Primary;Farm;;P4;;;VICTORIA - WES;7070;PO BOX 242;PO BOX;;VICTORIA WES;7070;053;6211816;053;6210863;josephinechristians@gmail.com;pampoenpoortps@gmail.com;-31.0584;22.65599;;;;;;447234;447234;;;;;;;;;;;;;;;;
300024202;NC;CARNARVON PRIMARY SCHOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;P4;;Riverside;CARNARVON;8925;PO BOX 227;PO BOX;;CARNARVON;8925;053;3823000;064;2605187;primarycarnarvon@gmail.com;pheiffervanessa657@gmail.com;-30.97095;22.13114;;;;;;4105070;0;;;;;;;;;;;;;;;;
300024302;NC;HOËRSKOOL CARNARVON;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;;;;CARNARVON;8925;PO BOX 20;PO BOX;;CARNARVON;8925;053;3823061;076;7704015;hscarnarvon@gmail.com;admin@hsc.school.za;-30.9563;22.1227;;;;;;410550;999999;A2024401;Hoërskool Carnarvon;;;;;;;;;;;;;;
300100980;NC;MADUO INTERMEDIATE SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt Education;;K6;;MOTHIBISTAD;MOTHIBISTAD;8474;PO BOX 585;PO BOX;MOTHIBISTADT;MOTHIBISTAD;8474;081;8184846;072;7200516;maduo@ncdoe.co.za;bgdditshebi@gmail.com;-26.706835;23.210861;;;;;;961317;961317;2100980;MADUO  INTERMEDIATE  SCHOOL;;;;;;;;;;;;;;
300024307;NC;VICTORIA-WES INTERMEDIÊRE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;P4;;Victoria-Wes;Victoria-Wes;7070;PO BOX 163;PO BOX;Victoria-Wes;Victoria-Wes;7070;087;7005441;073;8331997;victoriaweshoer@gmail.com;fillisb@yahoo.com;-31.393769;23,119842;;;;;;443506;443506;300024307;VICTORIA-WES HOËRSKOOL;;;;;;;;;;;;;;
300044301;NC;HOËRSKOOL BERGVESTING;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Independent;Ordinary School;Intermediate;Church;;;;kuruman;KURUMAN;8460;PO BOX 2786;PO BOX;PLAAS REQUEST;KURUMAN;8460;086;5892152;086;5892152;;akoortz@gmail.com;-27,457916;23,42438;;;;;;;;;;;;;;;;;;;;;;;
300024306;NC;VAN RENSBURG PRIMÊRE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;P4;;P.O.Box 57;Britstown;8782;PO BOX 57;PO BOX;P.O.Box 57;Britstown;8782;072;4906757;079;1821125;vanrensburgschool01@gmail.com;nylcharmaine23@gmail.com;-30.588834;23,498559;;;;;;400688;400688;;;;;;;;;;;;;;;;
300024209;NC;JOHN ROSSOUW PRIMÊRE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;P4;;;VICTORIA-WES;7070;PO BOX 56;PO BOX;VICTORIA-WES;VICTORIA-WES;7070;053;6210187;082;7365761;jrpsvwest@gmail.com;russelvanrooy@yahoo.co.uk;-31.39931;23.1218;;;;;;3440671;440671;;;;;;;;;;;;;;;;
300011208;NC;OLIERIVIER MARIANETTE PRIMÊRE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Primary;Farm;;P5;;PO.BOX 106;DOUGLAS;8730;PO BOX 106;PO BOX;POSBUS 106;DOUGLAS;8730;083;8782764;083;8782764;olierivierps@gmail.com;rwasokamg@gmail.com;-28.924811;23.977360;;;;;;225580;537009;;;;;;;;;;;;;;;;
300044221;NC;AGANG-THUTO PRIMARY SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;S5;;SKEIFONTEIN;POSTMASBURG;8420;PO BOX 562;PO BOX;SKEIFONTEIN;POSTMASBURG;8420;079;4079499;073;4103119;mossobakeng@gmail.com;agangthuto@gmail.com;-28.491713;23.145285;;;;;;448140;448140;;;;;;;;;;;;;;;;
300043201;NC;ALHEIT (NGK) PRIMÊRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Church;;S4;;Alheit;Kakamas;8870;PO BOX 285;PO BOX;Alheit;Kakamas;8870;068;6552269;068;1753707;alheit.school@gmail.com;Annashorty23@gmail.com;-28.76038;20.53563;;;;;;376507;970641;;;;;;;;;;;;;;;;
300105057;NC;A B KOLWANE ;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;;;KAGUNG VILLAGE;KURUMAN;8474;PO BOX 253;PO BOX;MOTHIBISTAD ;MOTHIBISTAD;8474;053;2850938;076;2470202;abkoloaneis@gmail.com;tdmhlungu20@gmail.com;-27.418854;23.568049;;;;;;0007/08280;300105;;;;;;;;;;;;;;;;
300043307;NC;MÔRESON INTERMEDIÊRE SKOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;P2;;Niekerkshoop;Niekerkshoop;8930;PO BOX 49;PO BOX;Niekerkshoop;Niekerkshoop;8930;053;3540739;079;7992282;moreson.skool@yahoo.com;morolongemma@gmail.com;-29.327547;22.836072;;;;;;381100;300043;300043307;Môreson  Intermediate  School;;;;;;;;;;;;;;
300024303;NC;HOËRSKOOL RICHMOND;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;P3;;Mark Street 1;Richmond Cape;7090;PO BOX 11;PO BOX;Orion Building;De Aar N/C;7000;053;6930073;071;1132078;richmondhgnc@gmail.com;richmondhighnc@gmail.com;-31.41872;23.94463;;;;;;410480;526115;300024303;RICHMOND HIGH SCHOOL;;;;;;;;;;;;;;
300025201;NC;DOUGLAS PRIMARY SCHOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;P5;;BREIPAAL;DOUGLAS;8730;PO BOX 360;PO BOX;BREIPAAL;DOUGLAS;8730;053;2981625;073;0175188;douglaslaerskool@gmail.com;bernadinebostander2@gmail.com;-29.043640;23.758541;;;;;;972022;230103;;;;;;;;;;;;;;;;
300025301;NC;HOËRSKOOL RIVERSIDE;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;P5;;Breipaal;Douglas;8730;PO BOX 624;PO BOX;Breipaal;Douglas;8730;053;2981671;082;6383432;riversideh5@gmail.com;;-29.04117;23.75912;;;;;;75307;970741;;;;;;;;;;;;;;;;
300043228;NC;AUGRABIES AKADEMIE ;ZF MGCAWU;;Formally Opened;Operational;;Independent;Ordinary School;Primary;Trust Land;;S4;;AUGRABIES;AUGRABIES;8874;PO BOX 206;PO BOX;AUGRABIES;AUGRABIES;8874;082;3828596;082;3828596;hannerig@gmail.com;hannerig@gmail.com;-28.670549;20.42952;;;;;;;;;;;;;;;;;;;;;;;
300043212;NC;AUGRABIES INTERMEDIATE SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;S4;;P.O. Box 2;Augrabies;8874;PO BOX 2;PO BOX;Augrabies;Augrabies;8874;054;0085005;082;4419844;augrabies.interskool@gmail.com;augrabies.interskool@gmail.com;-28.6656;20.42473;;;;;;361000;970000;300043212;Northern Cape Department of Education;;;;;;;;;;;;;;
300045208;NC;BLACK ROCK PRIMÊRE SKOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Mine;;;;BLACK ROCK;SANTOY;8491;PO BOX 101;PO BOX;SANTOY;NOORD-KAAP;8491;053;7511350;076;4645876;welma@laerskoolblackrock.co.za;blackrockps@ncdoe.school.za;-27.121768;22.832885;;;;;;361310;361310;2045208;Laerskool Black Rock;;;;;;;;;;;;;;
300044211;NC;LAERSKOOL POSTMASBURG;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;S5;;Postmasburg;Postmasburg;8420;PRIVATE BAG X146;PRIVATE BAG X;;Postmasburg;8420;053;3131212;083;4560220;lskpmg1@gmail.com;lynettestander@gmail.com;-28.335956;23.061616;;;;;;361440;970609;3031234;;;;;;;;;;;;;;;
300011224;NC;NEWPARK PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Independent;Ordinary School;Primary;Private;;;;Kimberley;Kimberley;8301;3-7 STEWART STREET 3-5;3-7 STEWART STREET;Kimberley;Kimberley;8301;072;3310671;082;4603742;principal@newparkprimary.co.za;;0;0;;;;;;;;2011224;NEWPARK PRIMARY SCHOOL;;;;;;;;;;;;;;
300100054;NC;BAITHAOPI PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K7;;DITHAKONG;MOTHIBISTAD;8474;PO BOX 325;PO BOX;DITHAKONG;KURUMAN;8604;079;2220945;082;4769494;baithaopiprimaryschool@gmail.com;baithaopiprimaryschool@gmail.com;-27.146247;23.898766;;;;;;7/961408;7/9614;;BAITHAOPI;;;;;;;;;;;;;;
300015402;NC;EMMANUEL SECONDARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt Education;;F4;;Homevale Extension;Kimberley;8301;PO BOX 1929;PO BOX;Homevale;Kimberley;8301;053;8741828;079;3148323;emmanuelhs@ncdoe.school.za;emmanueljunior@telkomsa.net;-28.69599;24.73157;;;;;;0002/22542;970374;2015402;EMMANUEL HIGH SCHOOL;;;;;;;;;;;;;;
